states,dates,delta_confirmed,delta_deceased,delta_recovered,delta_tested,delta_vaccinated1,delta_vaccinated2,delta7_confirmed,delta7_deceased,delta7_recovered,delta7_tested,delta7_vaccinated1,delta7_vaccinated2,total_confirmed,total_deceased,total_recovered,total_tested,total_vaccinated1,total_vaccinated2
HP,2021-07-01,167.0,1.0,149.0,13286.0,10565.0,32133.0,1080.0,17.0,1544.0,91058.0,592947.0,97026.0,202290.0,3464.0,197155.0,2451440.0,3362066.0,546919.0
HP,2021-07-02,150.0,1.0,214.0,12040.0,8526.0,29879.0,1077.0,16.0,1440.0,89028.0,503962.0,114847.0,202440.0,3465.0,197369.0,2463480.0,3370592.0,576798.0
HP,2021-07-03,115.0,1.0,243.0,13280.0,7647.0,30857.0,1008.0,11.0,1434.0,87099.0,368037.0,135791.0,202555.0,3466.0,197612.0,2476760.0,3378239.0,607655.0
HP,2021-07-04,87.0,1.0,166.0,6850.0,80.0,31.0,977.0,10.0,1356.0,85590.0,352424.0,135797.0,202642.0,3467.0,197778.0,2483610.0,3378319.0,607686.0
HP,2021-07-05,158.0,1.0,165.0,12597.0,9481.0,51656.0,987.0,8.0,1314.0,85759.0,200080.0,180125.0,202800.0,3468.0,197943.0,2496207.0,3387800.0,659342.0
HP,2021-07-06,145.0,1.0,180.0,16029.0,10221.0,58465.0,965.0,8.0,1286.0,86871.0,59422.0,229239.0,202945.0,3469.0,198123.0,2512236.0,3398021.0,717807.0
HP,2021-07-07,172.0,1.0,159.0,16488.0,8846.0,48356.0,994.0,7.0,1276.0,90570.0,55366.0,251377.0,203117.0,3470.0,198282.0,2528724.0,3406867.0,766163.0
HP,2021-07-08,128.0,0.0,159.0,15116.0,7227.0,39951.0,955.0,6.0,1286.0,92400.0,52028.0,259195.0,203245.0,3470.0,198441.0,2543840.0,3414094.0,806114.0
HP,2021-07-09,180.0,1.0,129.0,1801.0,5840.0,32815.0,985.0,6.0,1201.0,82161.0,49342.0,262131.0,203425.0,3471.0,198570.0,2545641.0,3419934.0,838929.0
HP,2021-07-10,138.0,3.0,162.0,26780.0,3241.0,18927.0,1008.0,8.0,1120.0,95661.0,44936.0,250201.0,203563.0,3474.0,198732.0,2572421.0,3423175.0,857856.0
HP,2021-07-11,63.0,1.0,150.0,1877.0,71.0,206.0,984.0,8.0,1104.0,90688.0,44927.0,250376.0,203626.0,3475.0,198882.0,2574298.0,3423246.0,858062.0
HP,2021-07-12,93.0,1.0,137.0,17046.0,4308.0,33711.0,919.0,8.0,1076.0,95137.0,39754.0,232431.0,203719.0,3476.0,199019.0,2591344.0,3427554.0,891773.0
HP,2021-07-13,150.0,4.0,151.0,14556.0,59870.0,37152.0,924.0,11.0,1047.0,93664.0,89403.0,211118.0,203869.0,3480.0,199170.0,2605900.0,3487424.0,928925.0
HP,2021-07-14,93.0,3.0,100.0,14318.0,4529.0,26397.0,845.0,13.0,988.0,91494.0,85086.0,189159.0,203962.0,3483.0,199270.0,2620218.0,3491953.0,955322.0
HP,2021-07-15,136.0,3.0,174.0,13444.0,3611.0,22835.0,853.0,16.0,1003.0,89822.0,81470.0,172043.0,204098.0,3486.0,199444.0,2633662.0,3495564.0,978157.0
HP,2021-07-16,126.0,2.0,138.0,14709.0,3284.0,23773.0,799.0,17.0,1012.0,102730.0,78914.0,163001.0,204224.0,3488.0,199582.0,2648371.0,3498848.0,1001930.0
HP,2021-07-17,113.0,1.0,138.0,14598.0,6156.0,37857.0,774.0,15.0,988.0,90548.0,81829.0,181931.0,204337.0,3489.0,199720.0,2662969.0,3505004.0,1039787.0
HP,2021-07-18,54.0,2.0,153.0,5853.0,76.0,16.0,765.0,16.0,991.0,94524.0,81834.0,181741.0,204391.0,3491.0,199873.0,2668822.0,3505080.0,1039803.0
HP,2021-07-19,125.0,0.0,163.0,11549.0,37226.0,25630.0,797.0,15.0,1017.0,89027.0,114752.0,173660.0,204516.0,3491.0,200036.0,2680371.0,3542306.0,1065433.0
HP,2021-07-20,102.0,0.0,114.0,13932.0,51339.0,24493.0,749.0,11.0,980.0,88403.0,106221.0,161001.0,204618.0,3491.0,200150.0,2694303.0,3593645.0,1089926.0
HP,2021-07-21,67.0,0.0,83.0,7451.0,379.0,108.0,723.0,8.0,963.0,81536.0,102071.0,134712.0,204685.0,3491.0,200233.0,2701754.0,3594024.0,1090034.0
HP,2021-07-22,115.0,2.0,119.0,14785.0,51440.0,26860.0,702.0,7.0,908.0,82877.0,149900.0,138737.0,204800.0,3493.0,200352.0,2716539.0,3645464.0,1116894.0
HP,2021-07-23,87.0,2.0,129.0,15825.0,52248.0,26651.0,663.0,7.0,899.0,83993.0,198864.0,141615.0,204887.0,3495.0,200481.0,2732364.0,3697712.0,1143545.0
HP,2021-07-24,130.0,2.0,90.0,15238.0,43171.0,23245.0,680.0,8.0,851.0,84633.0,235879.0,127003.0,205017.0,3497.0,200571.0,2747602.0,3740883.0,1166790.0
HP,2021-07-25,44.0,1.0,133.0,6288.0,70.0,21.0,670.0,7.0,831.0,85068.0,235873.0,127008.0,205061.0,3498.0,200704.0,2753890.0,3740953.0,1166811.0
HP,2021-07-26,139.0,2.0,120.0,12576.0,38177.0,19337.0,684.0,9.0,788.0,86095.0,236824.0,120715.0,205200.0,3500.0,200824.0,2766466.0,3779130.0,1186148.0
HP,2021-07-27,183.0,2.0,118.0,14323.0,34839.0,20220.0,765.0,11.0,792.0,86486.0,220324.0,116442.0,205383.0,3502.0,200942.0,2780789.0,3813969.0,1206368.0
HP,2021-07-28,116.0,2.0,84.0,14655.0,30664.0,16024.0,814.0,13.0,793.0,93690.0,250609.0,132358.0,205499.0,3504.0,201026.0,2795444.0,3844633.0,1222392.0
HP,2021-07-29,229.0,0.0,73.0,12545.0,19302.0,10253.0,928.0,11.0,747.0,91450.0,218471.0,115751.0,205728.0,3504.0,201099.0,2807989.0,3863935.0,1232645.0
HP,2021-07-30,146.0,0.0,100.0,13319.0,34233.0,18377.0,987.0,9.0,718.0,88944.0,200456.0,107477.0,205874.0,3504.0,201199.0,2821308.0,3898168.0,1251022.0
HP,2021-07-31,153.0,1.0,71.0,13123.0,70452.0,22502.0,1010.0,8.0,699.0,86829.0,227737.0,106734.0,206027.0,3505.0,201270.0,2834431.0,3968620.0,1273524.0
HP,2021-08-01,134.0,0.0,118.0,6007.0,56.0,53.0,1100.0,7.0,684.0,86548.0,227723.0,106766.0,206161.0,3505.0,201388.0,2840438.0,3968676.0,1273577.0
HP,2021-08-02,208.0,1.0,132.0,9963.0,41448.0,17982.0,1169.0,6.0,696.0,83935.0,230994.0,105411.0,206369.0,3506.0,201520.0,2850401.0,4010124.0,1291559.0
HP,2021-08-03,220.0,1.0,108.0,14122.0,38770.0,16064.0,1206.0,5.0,686.0,83734.0,234925.0,101255.0,206589.0,3507.0,201628.0,2864523.0,4048894.0,1307623.0
HP,2021-08-04,243.0,4.0,145.0,13990.0,34918.0,14093.0,1333.0,7.0,747.0,83069.0,239179.0,99324.0,206832.0,3511.0,201773.0,2878513.0,4083812.0,1321716.0
HP,2021-08-05,256.0,4.0,150.0,14740.0,31769.0,12457.0,1360.0,11.0,824.0,85264.0,251646.0,101528.0,207088.0,3515.0,201923.0,2893253.0,4115581.0,1334173.0
HP,2021-08-06,256.0,2.0,137.0,13940.0,39444.0,13633.0,1470.0,13.0,861.0,85885.0,256857.0,96784.0,207344.0,3517.0,202060.0,2907193.0,4155025.0,1347806.0
HP,2021-08-07,356.0,0.0,134.0,15524.0,35250.0,13152.0,1673.0,12.0,924.0,88286.0,221655.0,87434.0,207700.0,3517.0,202194.0,2922717.0,4190275.0,1360958.0
HP,2021-08-08,187.0,1.0,172.0,6608.0,286.0,29.0,1726.0,13.0,978.0,88887.0,221885.0,87410.0,207887.0,3518.0,202366.0,2929325.0,4190561.0,1360987.0
HP,2021-08-09,310.0,1.0,203.0,13120.0,59371.0,21655.0,1828.0,13.0,1049.0,92044.0,239808.0,91083.0,208197.0,3519.0,202569.0,2942445.0,4249932.0,1382642.0
HP,2021-08-10,419.0,2.0,186.0,19182.0,86048.0,24130.0,2027.0,14.0,1127.0,97104.0,287086.0,99149.0,208616.0,3521.0,202755.0,2961627.0,4335980.0,1406772.0
HP,2021-08-11,374.0,2.0,138.0,16366.0,111719.0,22357.0,2158.0,12.0,1120.0,99480.0,363887.0,107413.0,208990.0,3523.0,202893.0,2977993.0,4447699.0,1429129.0
HP,2021-08-12,354.0,3.0,239.0,15469.0,150629.0,29120.0,2256.0,11.0,1209.0,100209.0,482747.0,124076.0,209344.0,3526.0,203132.0,2993462.0,4598328.0,1458249.0
HP,2021-08-13,333.0,2.0,247.0,15671.0,167201.0,28769.0,2333.0,11.0,1319.0,101940.0,610504.0,139212.0,209677.0,3528.0,203379.0,3009133.0,4765529.0,1487018.0
HP,2021-08-14,284.0,1.0,197.0,12726.0,185286.0,26692.0,2261.0,12.0,1382.0,99142.0,760540.0,152752.0,209961.0,3529.0,203576.0,3021859.0,4950815.0,1513710.0
HP,2021-08-15,182.0,3.0,257.0,6169.0,5336.0,610.0,2256.0,14.0,1467.0,98703.0,765590.0,153333.0,210143.0,3532.0,203833.0,3028028.0,4956151.0,1514320.0
HP,2021-08-16,276.0,3.0,334.0,10321.0,65463.0,16862.0,2222.0,16.0,1598.0,95904.0,771682.0,148540.0,210419.0,3535.0,204167.0,3038349.0,5021614.0,1531182.0
HP,2021-08-17,300.0,6.0,284.0,15072.0,67430.0,22187.0,2103.0,20.0,1696.0,91794.0,753064.0,146597.0,210719.0,3541.0,204451.0,3053421.0,5089044.0,1553369.0
HP,2021-08-18,261.0,1.0,230.0,11605.0,47045.0,17310.0,1990.0,19.0,1788.0,87033.0,688390.0,141550.0,210980.0,3542.0,204681.0,3065026.0,5136089.0,1570679.0
HP,2021-08-19,297.0,1.0,366.0,15619.0,48365.0,18816.0,1933.0,17.0,1915.0,87183.0,586126.0,131246.0,211277.0,3543.0,205047.0,3080645.0,5184454.0,1589495.0
HP,2021-08-20,155.0,3.0,401.0,10032.0,30911.0,11138.0,1755.0,18.0,2069.0,81544.0,449836.0,113615.0,211432.0,3546.0,205448.0,3090677.0,5215365.0,1600633.0
HP,2021-08-21,200.0,1.0,336.0,12444.0,34267.0,14256.0,1671.0,18.0,2208.0,81262.0,298817.0,101179.0,211632.0,3547.0,205784.0,3103121.0,5249632.0,1614889.0
HP,2021-08-22,114.0,6.0,310.0,6074.0,873.0,361.0,1603.0,21.0,2261.0,81167.0,294354.0,100930.0,211746.0,3553.0,206094.0,3109195.0,5250505.0,1615250.0
HP,2021-08-23,233.0,5.0,272.0,11437.0,33322.0,19251.0,1560.0,23.0,2199.0,82283.0,262213.0,103319.0,211979.0,3558.0,206366.0,3120632.0,5283827.0,1634501.0
HP,2021-08-24,281.0,4.0,257.0,13077.0,33873.0,20568.0,1541.0,21.0,2172.0,80288.0,228656.0,101700.0,212260.0,3562.0,206623.0,3133709.0,5317700.0,1655069.0
HP,2021-08-25,198.0,1.0,193.0,12196.0,38300.0,18794.0,1478.0,21.0,2135.0,80879.0,219911.0,103184.0,212458.0,3563.0,206816.0,3145905.0,5356000.0,1673863.0
HP,2021-08-26,269.0,3.0,247.0,11629.0,39597.0,19572.0,1450.0,23.0,2016.0,76889.0,211143.0,103940.0,212727.0,3566.0,207063.0,3157534.0,5395597.0,1693435.0
HP,2021-08-27,186.0,3.0,293.0,11610.0,36653.0,17993.0,1481.0,23.0,1908.0,78467.0,216885.0,110795.0,212913.0,3569.0,207356.0,3169144.0,5432250.0,1711428.0
HP,2021-08-28,209.0,6.0,357.0,10566.0,0.0,0.0,1490.0,28.0,1929.0,76589.0,182618.0,96539.0,213122.0,3575.0,207713.0,3179710.0,5432250.0,1711428.0
HP,2021-08-29,123.0,1.0,186.0,4545.0,34466.0,19115.0,1499.0,23.0,1805.0,75060.0,216211.0,115293.0,213245.0,3576.0,207899.0,3184255.0,5466716.0,1730543.0
HP,2021-08-30,96.0,3.0,201.0,3205.0,6019.0,3181.0,1362.0,21.0,1734.0,66828.0,188908.0,99223.0,213341.0,3579.0,208100.0,3187460.0,5472735.0,1733724.0
HP,2021-08-31,207.0,3.0,205.0,9586.0,20203.0,15394.0,1288.0,20.0,1682.0,63337.0,175238.0,94049.0,213548.0,3582.0,208305.0,3197046.0,5492938.0,1749118.0
HP,2021-09-01,251.0,5.0,104.0,10477.0,13120.0,13337.0,1341.0,24.0,1593.0,61618.0,150058.0,88592.0,213799.0,3587.0,208409.0,3207523.0,5506058.0,1762455.0
HP,2021-09-02,205.0,1.0,200.0,11035.0,11110.0,13403.0,1277.0,22.0,1546.0,61024.0,121571.0,82423.0,214004.0,3588.0,208609.0,3218558.0,5517168.0,1775858.0
HP,2021-09-03,189.0,4.0,206.0,9859.0,11552.0,16955.0,1280.0,23.0,1459.0,59273.0,96470.0,81385.0,214193.0,3592.0,208815.0,3228417.0,5528720.0,1792813.0
HP,2021-09-04,215.0,1.0,224.0,9550.0,11421.0,19630.0,1286.0,18.0,1326.0,58257.0,107891.0,101015.0,214408.0,3593.0,209039.0,3237967.0,5540141.0,1812443.0
HP,2021-09-05,96.0,2.0,219.0,3790.0,3363.0,3737.0,1259.0,19.0,1359.0,57502.0,76788.0,85637.0,214504.0,3595.0,209258.0,3241757.0,5543504.0,1816180.0
HP,2021-09-06,228.0,2.0,159.0,9069.0,7027.0,11129.0,1391.0,18.0,1317.0,63366.0,77796.0,93585.0,214732.0,3597.0,209417.0,3250826.0,5550531.0,1827309.0
HP,2021-09-07,179.0,5.0,193.0,9906.0,6372.0,16600.0,1363.0,20.0,1305.0,63686.0,63965.0,94791.0,214911.0,3602.0,209610.0,3260732.0,5556903.0,1843909.0
HP,2021-09-08,163.0,4.0,138.0,9972.0,6095.0,18092.0,1275.0,19.0,1339.0,63181.0,56940.0,99546.0,215074.0,3606.0,209748.0,3270704.0,5562998.0,1862001.0
HP,2021-09-09,161.0,6.0,139.0,9834.0,5615.0,20313.0,1231.0,24.0,1278.0,61980.0,51445.0,106456.0,215235.0,3612.0,209887.0,3280538.0,5568613.0,1882314.0
HP,2021-09-10,202.0,2.0,237.0,9232.0,5612.0,23612.0,1244.0,22.0,1309.0,61353.0,45505.0,113113.0,215437.0,3614.0,210124.0,3289770.0,5574225.0,1905926.0
HP,2021-09-11,167.0,5.0,224.0,8128.0,4138.0,22526.0,1196.0,26.0,1309.0,59931.0,38222.0,116009.0,215604.0,3619.0,210348.0,3297898.0,5578363.0,1928452.0
HP,2021-09-12,87.0,1.0,170.0,3275.0,167.0,576.0,1187.0,25.0,1260.0,59416.0,35026.0,112848.0,215691.0,3620.0,210518.0,3301173.0,5578530.0,1929028.0
HP,2021-09-13,202.0,3.0,214.0,8881.0,7124.0,38253.0,1161.0,26.0,1315.0,59228.0,35123.0,139972.0,215893.0,3623.0,210732.0,3310054.0,5585654.0,1967281.0
HP,2021-09-14,195.0,3.0,181.0,11749.0,6520.0,44957.0,1177.0,24.0,1303.0,61071.0,35271.0,168329.0,216088.0,3626.0,210913.0,3321803.0,5592174.0,2012238.0
HP,2021-09-15,215.0,2.0,95.0,11094.0,5465.0,45644.0,1229.0,22.0,1260.0,62193.0,34641.0,195881.0,216303.0,3628.0,211008.0,3332897.0,5597639.0,2057882.0
HP,2021-09-16,127.0,3.0,206.0,9558.0,3821.0,30524.0,1195.0,19.0,1327.0,61917.0,32847.0,206092.0,216430.0,3631.0,211214.0,3342455.0,5601460.0,2088406.0
HP,2021-09-17,209.0,0.0,198.0,9914.0,6649.0,56471.0,1202.0,17.0,1288.0,62599.0,33884.0,238951.0,216639.0,3631.0,211412.0,3352369.0,5608109.0,2144877.0
HP,2021-09-18,174.0,2.0,142.0,10535.0,6237.0,62668.0,1209.0,14.0,1206.0,65006.0,35983.0,279093.0,216813.0,3633.0,211554.0,3362904.0,5614346.0,2207545.0
HP,2021-09-19,93.0,1.0,140.0,3601.0,491.0,8354.0,1215.0,14.0,1176.0,65332.0,36307.0,286871.0,216906.0,3634.0,211694.0,3366505.0,5614837.0,2215899.0
HP,2021-09-20,234.0,3.0,177.0,10736.0,7354.0,74862.0,1247.0,14.0,1139.0,67187.0,36537.0,323480.0,217140.0,3637.0,211871.0,3377241.0,5622191.0,2290761.0
HP,2021-09-21,263.0,2.0,162.0,11002.0,5277.0,74018.0,1315.0,13.0,1120.0,66440.0,35294.0,352541.0,217403.0,3639.0,212033.0,3388243.0,5627468.0,2364779.0
HP,2021-09-22,212.0,4.0,100.0,10955.0,5528.0,63523.0,1312.0,15.0,1125.0,66301.0,35357.0,370420.0,217615.0,3643.0,212133.0,3399198.0,5632996.0,2428302.0
HP,2021-09-23,161.0,3.0,203.0,9822.0,3542.0,47171.0,1346.0,15.0,1122.0,66565.0,35078.0,387067.0,217776.0,3646.0,212336.0,3409020.0,5636538.0,2475473.0
HP,2021-09-24,224.0,0.0,236.0,10012.0,5368.0,52751.0,1361.0,15.0,1160.0,66663.0,33797.0,383347.0,218000.0,3646.0,212572.0,3419032.0,5641906.0,2528224.0
HP,2021-09-25,202.0,4.0,164.0,9018.0,4443.0,48240.0,1389.0,17.0,1182.0,65146.0,32003.0,368919.0,218202.0,3650.0,212736.0,3428050.0,5646349.0,2576464.0
HP,2021-09-26,112.0,3.0,163.0,4454.0,370.0,4072.0,1408.0,19.0,1205.0,65999.0,31882.0,364637.0,218314.0,3653.0,212899.0,3432504.0,5646719.0,2580536.0
HP,2021-09-27,209.0,0.0,225.0,9364.0,4677.0,47297.0,1383.0,16.0,1253.0,64627.0,29205.0,337072.0,218523.0,3653.0,213124.0,3441868.0,5651396.0,2627833.0
HP,2021-09-28,170.0,3.0,214.0,10016.0,4026.0,40954.0,1290.0,17.0,1305.0,63641.0,27954.0,304008.0,218693.0,3656.0,213338.0,3451884.0,5655422.0,2668787.0
HP,2021-09-29,205.0,3.0,92.0,9713.0,3273.0,33744.0,1283.0,16.0,1297.0,62399.0,25699.0,274229.0,218898.0,3659.0,213430.0,3461597.0,5658695.0,2702531.0
HP,2021-09-30,163.0,1.0,260.0,8895.0,3084.0,28576.0,1285.0,14.0,1354.0,61472.0,25241.0,255634.0,219061.0,3660.0,213690.0,3470492.0,5661779.0,2731107.0
HP,2021-10-01,183.0,3.0,181.0,7674.0,3070.0,35594.0,1244.0,17.0,1299.0,59134.0,22943.0,238477.0,219244.0,3663.0,213871.0,3478166.0,5664849.0,2766701.0
HP,2021-10-02,89.0,2.0,222.0,3810.0,1178.0,11664.0,1131.0,15.0,1357.0,53926.0,19678.0,201901.0,219333.0,3665.0,214093.0,3481976.0,5666027.0,2778365.0
HP,2021-10-03,67.0,0.0,153.0,2748.0,263.0,3666.0,1086.0,12.0,1347.0,52220.0,19571.0,201495.0,219400.0,3665.0,214246.0,3484724.0,5666290.0,2782031.0
HP,2021-10-04,191.0,4.0,250.0,7417.0,2885.0,35353.0,1068.0,16.0,1372.0,50273.0,17779.0,189551.0,219591.0,3669.0,214496.0,3492141.0,5669175.0,2817384.0
HP,2021-10-05,155.0,3.0,161.0,8874.0,2564.0,27295.0,1053.0,16.0,1319.0,49131.0,16317.0,175892.0,219746.0,3672.0,214657.0,3501015.0,5671739.0,2844679.0
HP,2021-10-06,173.0,2.0,94.0,7920.0,2185.0,21574.0,1021.0,15.0,1321.0,47338.0,15229.0,163722.0,219919.0,3674.0,214751.0,3508935.0,5673924.0,2866253.0
HP,2021-10-07,142.0,4.0,211.0,7488.0,2047.0,20366.0,1000.0,18.0,1272.0,45931.0,14192.0,155512.0,220061.0,3678.0,214962.0,3516423.0,5675971.0,2886619.0
HP,2021-10-08,193.0,2.0,193.0,7713.0,1750.0,17884.0,1010.0,17.0,1284.0,45970.0,12872.0,137802.0,220254.0,3680.0,215155.0,3524136.0,5677721.0,2904503.0
HP,2021-10-09,138.0,3.0,166.0,5720.0,1436.0,15867.0,1059.0,18.0,1228.0,47880.0,13130.0,142005.0,220392.0,3683.0,215321.0,3529856.0,5679157.0,2920370.0
HP,2021-10-10,87.0,5.0,108.0,3222.0,184.0,1650.0,1079.0,23.0,1183.0,48354.0,13051.0,139989.0,220479.0,3688.0,215429.0,3533078.0,5679341.0,2922020.0
HP,2021-10-11,139.0,2.0,245.0,6847.0,1835.0,19358.0,1027.0,21.0,1178.0,47784.0,12001.0,123994.0,220618.0,3690.0,215674.0,3539925.0,5681176.0,2941378.0
HP,2021-10-12,174.0,4.0,95.0,7724.0,1874.0,22349.0,1046.0,22.0,1112.0,46634.0,11311.0,119048.0,220792.0,3694.0,215769.0,3547649.0,5683050.0,2963727.0
HP,2021-10-13,139.0,1.0,68.0,6750.0,1717.0,18216.0,1012.0,21.0,1086.0,45464.0,10843.0,115690.0,220931.0,3695.0,215837.0,3554399.0,5684767.0,2981943.0
HP,2021-10-14,182.0,4.0,173.0,6518.0,1677.0,23735.0,1052.0,21.0,1048.0,44494.0,10473.0,119059.0,221113.0,3699.0,216010.0,3560917.0,5686444.0,3005678.0
HP,2021-10-15,90.0,2.0,114.0,3535.0,473.0,6661.0,949.0,21.0,969.0,40316.0,9196.0,107836.0,221203.0,3701.0,216124.0,3564452.0,5686917.0,3012339.0
HP,2021-10-16,103.0,2.0,164.0,6040.0,2121.0,31169.0,914.0,20.0,967.0,40636.0,9881.0,123138.0,221306.0,3703.0,216288.0,3570492.0,5689038.0,3043508.0
HP,2021-10-17,131.0,1.0,125.0,3955.0,370.0,4391.0,958.0,16.0,984.0,41369.0,10067.0,125879.0,221437.0,3704.0,216413.0,3574447.0,5689408.0,3047899.0
HP,2021-10-18,167.0,5.0,195.0,6783.0,1986.0,32100.0,986.0,19.0,934.0,41305.0,10218.0,138621.0,221604.0,3709.0,216608.0,3581230.0,5691394.0,3079999.0
HP,2021-10-19,222.0,2.0,142.0,8442.0,2132.0,30127.0,1034.0,17.0,981.0,42023.0,10476.0,146399.0,221826.0,3711.0,216750.0,3589672.0,5693526.0,3110126.0
HP,2021-10-20,110.0,0.0,64.0,4238.0,753.0,10692.0,1005.0,16.0,977.0,39511.0,9512.0,138875.0,221936.0,3711.0,216814.0,3593910.0,5694279.0,3120818.0
HP,2021-10-21,202.0,4.0,140.0,7105.0,2124.0,29368.0,1025.0,16.0,944.0,40098.0,9959.0,144508.0,222138.0,3715.0,216954.0,3601015.0,5696403.0,3150186.0
HP,2021-10-22,174.0,2.0,141.0,9530.0,2133.0,29782.0,1109.0,16.0,971.0,46093.0,11619.0,167629.0,222312.0,3717.0,217095.0,3610545.0,5698536.0,3179968.0
HP,2021-10-23,257.0,1.0,161.0,8692.0,1850.0,28580.0,1263.0,15.0,968.0,48745.0,11348.0,165040.0,222569.0,3718.0,217256.0,3619237.0,5700386.0,3208548.0
HP,2021-10-24,0.0,0.0,0.0,1422.0,65.0,1264.0,1132.0,14.0,843.0,46212.0,11043.0,161913.0,222569.0,3718.0,217256.0,3620659.0,5700451.0,3209812.0
HP,2021-10-25,321.0,3.0,239.0,9094.0,1884.0,35157.0,1286.0,12.0,887.0,48523.0,10941.0,164970.0,222890.0,3721.0,217495.0,3629753.0,5702335.0,3244969.0
HP,2021-10-26,255.0,2.0,150.0,10046.0,2250.0,39380.0,1319.0,12.0,895.0,50127.0,11059.0,174223.0,223145.0,3723.0,217645.0,3639799.0,5704585.0,3284349.0
HP,2021-10-27,261.0,2.0,48.0,11631.0,2201.0,38432.0,1470.0,14.0,879.0,57520.0,12507.0,201963.0,223406.0,3725.0,217693.0,3651430.0,5706786.0,3322781.0
HP,2021-10-28,213.0,4.0,225.0,10521.0,2119.0,36678.0,1481.0,14.0,964.0,60936.0,12502.0,209273.0,223619.0,3729.0,217918.0,3661951.0,5708905.0,3359459.0
HP,2021-10-29,257.0,3.0,232.0,9904.0,2469.0,41840.0,1564.0,15.0,1055.0,61310.0,12838.0,221331.0,223876.0,3732.0,218150.0,3671855.0,5711374.0,3401299.0
HP,2021-10-30,145.0,5.0,62.0,9543.0,1950.0,34332.0,1452.0,19.0,956.0,62161.0,12938.0,227083.0,224021.0,3737.0,218212.0,3681398.0,5713324.0,3435631.0
HP,2021-10-31,85.0,1.0,198.0,3613.0,371.0,8192.0,1537.0,20.0,1154.0,64352.0,13244.0,234011.0,224106.0,3738.0,218410.0,3685011.0,5713695.0,3443823.0
HR,2020-03-04,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
HR,2020-03-05,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
HR,2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
HR,2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
HR,2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
HR,2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
HR,2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
HR,2020-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
HR,2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
HR,2020-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
HR,2020-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
HR,2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
HR,2020-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
HR,2020-03-17,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
HR,2020-03-18,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
